FIPS,GDP_ALL,OBJECTID
32019,1595840000,2751
48013,3197764000,2752
48023,170727000,2753
48033,475501000,2754
48071,3093961000,2755
55041,345968000,2756
39045,4544193000,2757
5033,1743608000,2758
29163,580496000,2759
36083,8795461000,2760
54105,66704000,2761
48019,386239000,2762
51770,7914915000,2763
13275,2367445000,2764
31079,3736542000,2765
8045,3629282000,2766
2198,267943000,2767
13227,1082893000,2768
48181,5357836000,2769
48195,578280000,2770
48211,569655000,2771
48295,477569000,2772
55103,850366000,2773
55065,638466000,2774
13281,391742000,2775
47137,163983000,2776
46083,2808538000,2777
31129,276368000,2778
31157,1810533000,2779
48297,1490429000,2780
46081,1167644000,2781
31001,2018552000,2782
55078,168924000,2783
51710,24009051000,2784
29169,2388323000,2785
20103,2987050000,2786
38063,175142000,2787
38081,815295000,2788
31019,3002902000,2789
31011,447347000,2790
31015,135087000,2791
29175,1342696000,2792
30025,196048000,2793
48101,64548000,2794
48259,2227566000,2795
48463,927518000,2796
19145,650701000,2797
31101,407189000,2798
55013,548521000,2799
36003,1629870000,2800
29065,399290000,2801
55009,19520511000,2802
47017,743129000,2803
55061,871703000,2804
20197,162711000,2805
51700,14703991000,2806
55063,7907861000,2807
50021,2771352000,2808
46019,311037000,2809
48325,1057609000,2810
48329,25784700000,2811
48335,350301000,2812
51077,378921000,2813
8025,153000000,2814
55131,6975252000,2815
34017,51652420000,2816
17037,4388795000,2817
29153,156887000,2818
30011,45637000,2819
31069,87483000,2820
12017,4519101000,2821
20161,2821506000,2822
21059,4857493000,2823
39173,7453898000,2824
17093,3509617000,2825
17127,690145000,2826
39087,1957058000,2827
35043,3517336000,2828
37045,4637986000,2829
55035,6734263000,2830
55099,649988000,2831
31057,191508000,2832
31075,34489000,2833
31105,195749000,2834
28061,536757000,2835
17119,13066955000,2836
21121,692194000,2837
21177,1312833000,2838
54103,728552000,2839
55107,602594000,2840
48443,97652000,2841
48491,23424315000,2842
51009,913675000,2843
51047,1880893000,2844
39145,2764264000,2845
40003,183441000,2846
46119,101028000,2847
19031,674801000,2848
20019,94023000,2849
20079,1387461000,2850
20107,509031000,2851
46101,322451000,2852
55117,7590371000,2853
55139,10971438000,2854
5081,598119000,2855
12083,10747608000,2856
13127,4486594000,2857
29115,456711000,2858
51119,417969000,2859
51139,638753000,2860
37129,13930664000,2861
37167,2006573000,2862
38077,933218000,2863
45079,26703166000,2864
6017,9302830000,2865
12125,324589000,2866
19085,508001000,2867
47015,279318000,2868
48159,391169000,2869
32007,3005649000,2870
17163,12680474000,2871
30111,9607678000,2872
31025,848792000,2873
22019,16662113000,2874
47141,3688983000,2875
47175,102617000,2876
48039,16897873000,2877
48223,1589563000,2878
48321,2356047000,2879
48387,309355000,2880
46137,47698000,2881
47059,2573581000,2882
1099,807742000,2883
42129,15731407000,2884
48003,2868790000,2885
48265,2027324000,2886
48293,1594240000,2887
48437,517157000,2888
6067,102787696000,2889
17143,14099113000,2890
1079,592912000,2891
19069,654427000,2892
16067,882541000,2893
42057,754897000,2894
27037,27583023000,2895
5139,2690071000,2896
27051,293003000,2897
48075,249380000,2898
45031,2937003000,2899
17169,281719000,2900
17171,170459000,2901
54091,524946000,2902
13173,150217000,2903
48237,457135000,2904
20035,1487777000,2905
13131,780757000,2906
20155,2705236000,2907
12117,23462481000,2908
13013,2275536000,2909
45049,525423000,2910
48063,350140000,2911
16077,471078000,2912
49015,938584000,2913
2105,97851000,2914
22039,955959000,2915
51097,149958000,2916
6007,11314675000,2917
13241,593651000,2918
1025,898449000,2919
8067,3308402000,2920
13263,159860000,2921
21037,3571343000,2922
16047,1174700000,2923
48255,6328877000,2924
47111,549454000,2925
48153,406503000,2926
48169,261200000,2927
17199,3138558000,2928
46021,77657000,2929
28093,744270000,2930
29089,263367000,2931
36101,4871359000,2932
37063,37223616000,2933
35029,915188000,2934
29003,340203000,2935
29015,447462000,2936
19129,614034000,2937
21023,167653000,2938
37135,9555568000,2939
38091,146299000,2940
8095,227827000,2941
48207,336501000,2942
54075,295183000,2943
25015,8539314000,2944
21115,481888000,2945
39161,1371191000,2946
29043,1741141000,2947
13097,4768325000,2948
13155,253043000,2949
38075,206415000,2950
38093,1376838000,2951
39003,8660540000,2952
39021,1218398000,2953
1081,6139434000,2954
26127,763101000,2955
26145,8784207000,2956
49039,860191000,2957
50005,1148781000,2958
51167,765968000,2959
41069,39615000,2960
42085,4720616000,2961
22061,2139686000,2962
28027,799366000,2963
51061,2884653000,2964
55029,1411557000,2965
21095,604984000,2966
47079,1321887000,2967
42125,14739057000,2968
6015,983181000,2969
16003,135018000,2970
21107,1833185000,2971
16049,506360000,2972
36063,10683078000,2973
51117,1136705000,2974
13153,7333086000,2975
23001,4899769000,2976
21185,1977975000,2977
27047,1417772000,2978
28003,1280156000,2979
28123,1196803000,2980
42039,3305889000,2981
18025,195007000,2982
21161,1156307000,2983
27003,15764546000,2984
31155,777229000,2985
45075,3154776000,2986
48201,412622392000,2987
39011,2545495000,2988
20115,482295000,2989
20165,160490000,2990
26107,1307380000,2991
40051,1584886000,2992
40077,304445000,2993
18081,5591747000,2994
29103,151299000,2995
29127,1263193000,2996
29161,1673524000,2997
39049,101117429000,2998
22007,512885000,2999
5059,1052828000,3000
5143,11428996000,3001
40011,488913000,3002
29179,261333000,3003
40097,1868511000,3004
26049,16833649000,3005
21057,177852000,3006
39111,2203737000,3007
46105,134259000,3008
42093,1974341000,3009
8057,123172000,3010
33009,7080597000,3011
39101,2969171000,3012
30063,5865095000,3013
36111,7708912000,3014
23017,1924113000,3015
45013,8066316000,3016
34011,6927309000,3017
48345,34206000,3018
25027,46776699000,3019
47187,23165500000,3020
4025,7569941000,3021
8079,77997000,3022
41067,51353044000,3023
18013,299179000,3024
26081,44402534000,3025
26085,251706000,3026
55081,2581949000,3027
21149,273379000,3028
29071,4845586000,3029
29213,2565407000,3030
30091,175550000,3031
19155,4711486000,3032
18087,1943745000,3033
18113,1961193000,3034
29101,1925818000,3035
18151,1486877000,3036
26157,1370102000,3037
29129,124452000,3038
36087,18253681000,3039
47067,99419000,3040
47033,586388000,3041
47159,735088000,3042
48073,1494090000,3043
30047,875576000,3044
31059,398242000,3045
22013,668282000,3046
22085,782825000,3047
24013,6935047000,3048
26109,811524000,3049
4027,8556158000,3050
13105,665656000,3051
21223,542095000,3052
31061,90263000,3053
47077,821387000,3054
48031,388241000,3055
16057,1514676000,3056
37011,687784000,3057
21225,753553000,3058
48501,1974727000,3059
37077,3524192000,3060
13163,621700000,3061
13221,275907000,3062
24041,2272718000,3063
26083,58253000,3064
16005,3214020000,3065
49013,1034206000,3066
51001,1540384000,3067
51109,2214308000,3068
53017,1983192000,3069
5075,468472000,3070
5131,6775014000,3071
6065,95533449000,3072
1069,5714343000,3073
1121,3403531000,3074
4012,792372000,3075
13039,2104395000,3076
40087,1059895000,3077
27027,2176938000,3078
27113,1666248000,3079
29099,5230550000,3080
48117,1566599000,3081
48147,945119000,3082
17065,408679000,3083
45033,872242000,3084
31073,99232000,3085
39075,2553587000,3086
48171,1072721000,3087
55079,63227792000,3088
26139,14984877000,3089
15901,10995468000,3090
51901,12363869000,3091
51903,975707000,3092
51907,5543563000,3093
51911,7809326000,3094
51913,1109303000,3095
51918,3235827000,3096
51919,122736939000,3097
51921,6860064000,3098
51923,1458230000,3099
51929,2510419000,3100
51931,5248037000,3101
51933,5941500000,3102
51939,4004517000,3103
51941,4282463000,3104
51942,21308930000,3105
51944,6675103000,3106
51945,1396967000,3107
51947,8029217000,3108
51949,855982000,3109
51951,6271656000,3110
51953,3830983000,3111
51955,1681773000,3112
51958,2757621000,3113
